anime_id,signal_type,strength
40057,favorites,1.0
40057,score,5.56
40058,popularity,4.833019187086173e-05
40058,favorites,0.0
40058,score,5.05
40059,popularity,0.0007127583749109052
40059,favorites,1584.0
40059,score,8.43
40060,popularity,0.0015015015015015015
40060,favorites,2824.0
40060,score,7.34
40062,popularity,9.33968431867003e-05
40062,favorites,7.0
40062,score,6.97
40064,popularity,0.00032310177705977385
40064,favorites,57.0
40064,score,6.88
40066,popularity,8.751203290452437e-05
40066,favorites,6.0
40066,score,6.44
40073,popularity,0.0001027643613194944
40073,favorites,14.0
40073,score,6.83
40074,popularity,0.0003471017007983339
40074,favorites,66.0
40074,score,3.82
40075,popularity,0.0003367003367003367
40075,favorites,288.0
40075,score,6.18
40076,popularity,0.00016747613465081226
40076,favorites,11.0
40076,score,6.63
40078,popularity,5.485463521667581e-05
40078,favorites,0.0
40078,score,5.87
40080,popularity,0.00030553009471432935
40080,favorites,139.0
40080,score,8.06
40082,popularity,0.0002789400278940028
40082,favorites,190.0
40082,score,7.8
40083,popularity,0.0003734129947722181
40083,favorites,110.0
40083,score,6.74
40085,popularity,0.00015730690577316344
40085,favorites,8.0
40085,score,5.8
40087,popularity,4.613184481247405e-05
40087,favorites,0.0
40088,popularity,4.5909466531998895e-05
40088,favorites,0.0
40089,popularity,5.8920575064812635e-05
40089,favorites,0.0
40090,popularity,6.326311127981274e-05
40090,favorites,2.0
40090,score,6.31
40091,popularity,5.2015604681404424e-05
40091,favorites,0.0
40092,popularity,5.130309870716191e-05
40092,favorites,0.0
40097,popularity,0.00011731581417175035
40097,favorites,13.0
40097,score,6.5
40100,popularity,0.00016871941960519654
40100,favorites,76.0
40100,score,7.09
40102,popularity,0.00028793550244745177
40102,favorites,145.0
40102,score,6.06
40103,popularity,5.0284105194348066e-05
40103,favorites,0.0
40104,popularity,8.063865817272801e-05
40104,favorites,5.0
40104,score,6.17
40105,popularity,5.901794145420208e-05
40105,favorites,1.0
40105,score,4.76
40106,popularity,5.33447135388883e-05
40106,favorites,0.0
40106,score,4.75
40109,popularity,0.00010647359454855196
40109,favorites,4.0
40109,score,7.27
40111,popularity,0.00018621973929236498
40111,favorites,79.0
40111,score,7.68
40112,popularity,6.447037586229128e-05
40112,favorites,1.0
40112,score,6.13
40117,popularity,6.635700066357e-05
40117,favorites,1.0
40117,score,5.86
40121,popularity,7.107320540156361e-05
40121,favorites,1.0
40124,popularity,7.813110399249941e-05
40124,favorites,2.0
40124,score,5.89
40128,popularity,0.0005543237250554324
40128,favorites,396.0
40128,score,7.2
40129,popularity,0.00010787486515641856
40129,favorites,3.0
40129,score,5.83
40131,popularity,7.394262052647145e-05
40131,favorites,4.0
40131,score,4.91
40134,popularity,0.00016949152542372882
40134,favorites,21.0
40134,score,7.11
40136,popularity,0.00019692792437967703
40136,favorites,40.0
40136,score,6.57
40137,popularity,0.00012776287210936502
40137,favorites,14.0
40137,score,5.52
40139,popularity,5.9916117435590176e-05
40139,favorites,2.0
40139,score,6.23
40140,popularity,6.536374926465782e-05
40140,favorites,1.0
40140,score,5.51
40141,popularity,5.019324398935903e-05
40141,favorites,0.0
40142,popularity,5.17170045510964e-05
40142,favorites,0.0
40143,popularity,9.129085265656382e-05
40143,favorites,1.0
40143,score,6.28
40145,popularity,0.00018583906337112061
40145,favorites,87.0
40145,score,6.22
40147,popularity,7.422251911229867e-05
40147,favorites,0.0
40147,score,5.96
40148,popularity,0.0002897710808461316
40148,favorites,225.0
40148,score,6.79
40151,popularity,0.0001221597849987784
40151,favorites,40.0
40151,score,6.73
40152,popularity,9.257544899092761e-05
40152,favorites,3.0
40152,score,6.6
40153,popularity,5.5154155865644475e-05
40153,favorites,0.0
40153,score,5.96
40154,popularity,0.00016310552927744252
40154,favorites,17.0
40154,score,6.48
40155,popularity,5.171165580721895e-05
40155,favorites,0.0
40155,score,5.75
40156,popularity,0.00011911852293031566
40156,favorites,6.0
40156,score,6.48
40157,popularity,0.00010924186148131964
40157,favorites,7.0
40157,score,6.35
40158,popularity,5.587840858292356e-05
40158,favorites,0.0
40158,score,5.7
40159,popularity,5.3464499572284e-05
40159,favorites,0.0
40159,score,5.04
40163,popularity,6.327512022272843e-05
40163,favorites,0.0
40163,score,5.32
40164,popularity,5.14853524172373e-05
40164,favorites,0.0
40164,score,5.66
40165,popularity,0.0003363605785401951
40165,favorites,56.0
40165,score,5.4
40166,popularity,0.00010871928680147858
40166,favorites,12.0
40166,score,5.97
40167,popularity,0.00011200716845878136
40167,favorites,8.0
40167,score,6.65
40171,popularity,5.960185957801883e-05
40171,favorites,2.0
40171,score,5.78
40172,popularity,7.260582298700355e-05
40172,favorites,1.0
40172,score,6.83
40174,popularity,0.0008525149190110827
40174,favorites,1626.0
40174,score,7.98
40176,popularity,0.00022311468094600624
40176,favorites,38.0
40176,score,6.4
40178,popularity,0.00020044097013429546
40178,favorites,21.0
40178,score,6.4
40179,popularity,7.827788649706458e-05
40179,favorites,2.0
40179,score,6.19
40180,popularity,8.642295393656556e-05
40180,favorites,3.0
40180,score,6.36
40181,popularity,0.00011530035743110804
40181,favorites,13.0
40181,score,5.99
40182,popularity,4.736418320466063e-05
40182,favorites,0.0
40188,popularity,4.4444444444444447e-05
40188,favorites,0.0
40192,popularity,0.00018109380659181456
40192,favorites,63.0
40192,score,7.07
40194,popularity,8.348639171814995e-05
40194,favorites,4.0
40194,score,6.21
40196,popularity,0.00027878449958182325
40196,favorites,61.0
40196,score,5.76
40197,popularity,0.00011799410029498526
40197,favorites,38.0
40197,score,6.12
40200,popularity,7.665772326561901e-05
40200,favorites,3.0
40200,score,6.56
40202,popularity,5.574757498048835e-05
40202,favorites,0.0
40202,score,5.68
40204,popularity,5.950609937518596e-05
40204,favorites,0.0
40204,score,5.15
40205,popularity,5.305321237200913e-05
40205,favorites,2.0
40205,score,5.96
40206,popularity,0.0003624501631025734
40206,favorites,68.0
40206,score,7.13
40208,popularity,0.00010079629069650237
40208,favorites,15.0
40208,score,6.68
40209,popularity,5.3478795657521794e-05
40209,favorites,0.0
40209,score,5.61
40210,popularity,4.984299456711359e-05
40210,favorites,0.0
40210,score,5.5
40211,popularity,0.00024073182474723158
40211,favorites,459.0
40211,score,8.31
40212,popularity,0.00012144765606023804
40212,favorites,16.0
40212,score,6.65
40215,popularity,0.0004222972972972973
40215,favorites,267.0
40215,score,7.78
40217,popularity,8.735150244584206e-05
40217,favorites,2.0
40217,score,5.42
40221,popularity,0.005847953216374269
40221,favorites,6904.0
40221,score,7.56
40222,popularity,6.907031357922365e-05
40222,favorites,0.0
40222,score,5.57
40223,popularity,5.146945287971589e-05
40223,favorites,1.0
40223,score,6.21
40228,popularity,0.00017777777777777779
40228,favorites,48.0
40228,score,6.62
40230,popularity,0.00035298270384751147
40230,favorites,308.0
40230,score,7.2
40233,popularity,0.00012717792191275595
40233,favorites,21.0
40233,score,6.55
40237,popularity,5.869233478107759e-05
40237,favorites,0.0
40237,score,4.86
40238,popularity,6.545359340227778e-05
40238,favorites,1.0
40238,score,6.16
40239,popularity,0.0002542588354945334
40239,favorites,64.0
40239,score,6.2
40242,popularity,6.691201070592172e-05
40242,favorites,0.0
40244,popularity,5.195344970906068e-05
40244,favorites,1.0
40245,popularity,0.00010198878123406426
40245,favorites,7.0
40245,score,7.15
40246,popularity,0.00011345586566825505
40246,favorites,14.0
40246,score,7.24
40249,popularity,7.382798080472499e-05
40249,favorites,5.0
40249,score,6.33
40250,popularity,6.547502127938192e-05
40250,favorites,0.0
40250,score,6.04
40251,popularity,7.837604827964574e-05
40251,favorites,0.0
40251,score,6.31
40252,popularity,5.3118028258791034e-05
40252,favorites,0.0
40252,score,5.94
40254,popularity,0.00023596035865974517
40254,favorites,134.0
40254,score,6.18
40255,popularity,5.2482418389839406e-05
40255,favorites,1.0
40255,score,5.94
40256,popularity,0.0002699784017278618
40256,favorites,116.0
40256,score,6.42
40262,popularity,0.00125
40262,favorites,653.0
40262,score,7.84
40266,popularity,0.00012478163214374845
40266,favorites,33.0
40266,score,7.04
40267,popularity,0.0001839926402943882
40267,favorites,67.0
40267,score,6.01
40269,popularity,0.0004803073967339097
40269,favorites,401.0
40269,score,7.66
40272,popularity,0.00020292207792207794
40272,favorites,174.0
40272,score,7.23
40273,popularity,4.6444661186196645e-05
40273,favorites,0.0
40280,popularity,0.00015984654731457802
40280,favorites,11.0
40280,score,6.54
40282,popularity,7.854225573358467e-05
40282,favorites,1.0
40282,score,3.8
40283,popularity,5.3239631581749454e-05
40283,favorites,0.0
40283,score,6.26
40286,popularity,6.361727845282778e-05
40286,favorites,0.0
40286,score,6.54
40288,popularity,4.6963790917202836e-05
40288,favorites,0.0
40288,score,5.16
40295,popularity,0.0002460024600246002
40295,favorites,63.0
40295,score,7.09
40297,popularity,4.8899755501222496e-05
40297,favorites,0.0
40297,score,5.77
40298,popularity,0.00019972039145196724
40298,favorites,27.0
40298,score,6.97
40299,popularity,4.845195988177722e-05
40299,favorites,0.0
40301,popularity,5.665080444142307e-05
40301,favorites,0.0
40301,score,5.97
40302,popularity,5.872680291284943e-05
40302,favorites,0.0
40302,score,5.26
40304,popularity,4.6691880282018954e-05
40304,favorites,0.0
40304,score,5.83
40305,popularity,0.0001013890297069857
40305,favorites,8.0
40305,score,6.19
40312,popularity,6.963303391128752e-05
40312,favorites,5.0
40312,score,5.35
40313,popularity,0.00022624434389140272
40313,favorites,17.0
40313,score,7.01
40314,popularity,0.00021381227282446012
40314,favorites,101.0
40314,score,7.46
40315,popularity,0.00016466326362588507
40315,favorites,28.0
40315,score,6.72
40316,popularity,4.749014579474759e-05
40316,favorites,0.0
40320,popularity,0.00013777900248002206
40320,favorites,10.0
40320,score,5.01
40323,popularity,0.00017633574325515782
40323,favorites,22.0
40323,score,7.49
40327,popularity,0.00013702384214853386
40327,favorites,29.0
40327,score,6.99
40329,popularity,8.76731544800982e-05
40329,favorites,4.0
40329,score,7.17
40331,popularity,0.00017024174327545113
40331,favorites,180.0
40331,score,7.6
40332,popularity,0.00021376656690893543
40332,favorites,28.0
40332,score,4.58
40333,popularity,0.0008710801393728223
40333,favorites,1236.0
40333,score,5.69
40334,popularity,0.0001347164219318335
40334,favorites,1.0
40334,score,6.32
40335,popularity,0.00013732491073880802
40335,favorites,11.0
40335,score,5.29
40336,popularity,0.0001375515818431912
40336,favorites,37.0
40336,score,7.22
40337,popularity,0.00016485328058028355
40337,favorites,89.0
40337,score,7.26
40338,popularity,6.985679357317499e-05
40338,favorites,2.0
40338,score,5.39
40340,popularity,7.760962359332557e-05
40340,favorites,1.0
40340,score,5.76
40341,popularity,5.636343140570398e-05
40341,favorites,0.0
40341,score,5.26
40342,popularity,5.330206278982997e-05
40342,favorites,0.0
40342,score,5.46
40344,popularity,8.066467693796887e-05
40344,favorites,7.0
40344,score,6.9
40345,popularity,5.38184166621818e-05
40345,favorites,0.0
40345,score,5.45
40346,popularity,5.274539796402764e-05
40346,favorites,1.0
40346,score,5.51
40347,popularity,6.567281802062127e-05
40347,favorites,1.0
40347,score,5.61
40348,popularity,7.983394539358135e-05
40348,favorites,2.0
40348,score,5.72
40349,popularity,6.0617081893677636e-05
40349,favorites,0.0
40349,score,5.72
40350,popularity,5.598477214197738e-05
40350,favorites,1.0
40350,score,5.1
40351,popularity,0.0004297378599054577
40351,favorites,665.0
40351,score,7.54
40352,popularity,6.976419701409237e-05
40352,favorites,0.0
40352,score,5.99
40353,popularity,5.074339067336479e-05
40353,favorites,0.0
40353,score,5.53
40356,popularity,0.004016064257028112
40356,favorites,12331.0
40356,score,6.53
40357,popularity,0.0020325203252032522
40357,favorites,6132.0
40357,score,7.09
40358,popularity,0.00023866348448687351
40358,favorites,96.0
40358,score,6.45
40359,popularity,0.0005083884087442806
40359,favorites,373.0
40359,score,6.87
40360,popularity,6.562110374696503e-05
40360,favorites,0.0
40360,score,5.79
40361,popularity,5.334755934915977e-05
40361,favorites,0.0
40361,score,4.44
40363,popularity,5.421229534858506e-05
40363,favorites,0.0
40363,score,4.63
40364,popularity,4.6072333563695e-05
40364,favorites,0.0
40364,score,5.86
40365,popularity,4.45751983596327e-05
40365,favorites,0.0
40366,popularity,4.663526558783752e-05
40366,favorites,0.0
40366,score,5.52
40367,popularity,7.170514842965726e-05
40367,favorites,0.0
40367,score,5.85
40368,popularity,5.121901249743905e-05
40368,favorites,3.0
40369,popularity,0.00015098897780462027
40369,favorites,11.0
40369,score,6.74
40372,popularity,0.00023923444976076556
40372,favorites,61.0
40372,score,7.81
40373,popularity,4.735296903115826e-05
40373,favorites,0.0
40373,score,5.78
40375,popularity,6.429214350006429e-05
40375,favorites,3.0
40375,score,5.69
40376,popularity,5.5623539882078096e-05
40376,favorites,0.0
40376,score,5.66
40377,popularity,6.412722842118764e-05
40377,favorites,2.0
40377,score,5.86
40378,popularity,5.462093074065982e-05
40378,favorites,1.0
40378,score,5.83
40383,popularity,4.935834155972359e-05
40383,favorites,0.0
40383,score,5.23
40385,popularity,5.3177346450412124e-05
40385,favorites,0.0
40385,score,6.1
40389,popularity,0.0001313370107696349
40389,favorites,32.0
40389,score,7.56
40392,popularity,0.0005405405405405405
40392,favorites,438.0
40392,score,7.54
40393,popularity,5.280667476369013e-05
40393,favorites,0.0
40394,popularity,0.00013010668748373666
40394,favorites,8.0
40394,score,6.53
40395,popularity,6.856829402084476e-05
40395,favorites,0.0
40395,score,5.53
40397,popularity,0.0008795074758135445
40397,favorites,2510.0
40397,score,7.95
40398,popularity,0.00011665888940737284
40398,favorites,18.0
40398,score,6.22
40399,popularity,8.582217645039479e-05
40399,favorites,2.0
40399,score,5.16
40403,popularity,0.00019004180919802356
40403,favorites,24.0
40403,score,5.82
40405,popularity,0.00011704119850187266
40405,favorites,4.0
40405,score,5.85
40406,popularity,4.681428772061233e-05
40406,favorites,0.0
40407,popularity,4.6255608492529716e-05
40407,favorites,0.0
40408,popularity,4.63284688441047e-05
40408,favorites,0.0
40410,popularity,7.775445144234507e-05
40410,favorites,4.0
40410,score,6.95
40412,popularity,6.0045634682358595e-05
40412,favorites,0.0
40412,score,4.89
40414,popularity,5.929791271347249e-05
40414,favorites,0.0
40414,score,5.94
40415,popularity,5.1749120264955494e-05
40415,favorites,0.0
40415,score,5.82
40416,popularity,0.0004714757190004715
40416,favorites,613.0
40416,score,7.58
40417,popularity,0.0023148148148148147
40417,favorites,6407.0
40417,score,8.53
40421,popularity,0.0009442870632672333
40421,favorites,1697.0
40421,score,8.11
40423,popularity,6.235191420376606e-05
40423,favorites,2.0
40425,popularity,5.3625053625053626e-05
40425,favorites,0.0
40427,popularity,4.4167660439026546e-05
40427,favorites,0.0
40429,popularity,0.0002199736031676199
40429,favorites,118.0
40429,score,7.75
40430,popularity,5.299417064122947e-05
40430,favorites,0.0
40430,score,4.85
40431,popularity,7.436602959767977e-05
40431,favorites,2.0
40431,score,6.38
40434,popularity,0.0004152823920265781
40434,favorites,1715.0
40434,score,8.68
40435,popularity,0.00021281123643328368
40435,favorites,251.0
40435,score,8.19
40436,popularity,0.0008038585209003215
40436,favorites,798.0
40436,score,5.53
40437,popularity,5.6506752556930554e-05
40437,favorites,2.0
40438,popularity,0.00012804097311139564
40438,favorites,15.0
40438,score,5.96
40439,popularity,4.784917938657352e-05
40439,favorites,0.0
40440,popularity,4.862630683199611e-05
40440,favorites,0.0
40441,popularity,4.993508439029262e-05
40441,favorites,0.0
40441,score,4.91
40442,popularity,6.522731720044354e-05
40442,favorites,0.0
40442,score,5.63
40452,popularity,4.892367906066536e-05
40452,favorites,0.0
40452,score,5.78
40453,popularity,0.00047460844803037496
40453,favorites,83.0
40453,score,6.5
40454,popularity,0.002785515320334262
40454,favorites,1950.0
40454,score,7.46
40455,popularity,4.72411186696901e-05
40455,favorites,1.0
40456,popularity,0.014492753623188406
40456,favorites,13484.0
40456,score,8.55
40459,popularity,7.793624814901411e-05
40459,favorites,5.0
40459,score,6.28
40460,popularity,0.00017969451931716083
40460,favorites,37.0
40460,score,6.81
40462,popularity,8.455944529003889e-05
40462,favorites,6.0
40462,score,6.15
40463,popularity,4.555393586005831e-05
40463,favorites,0.0
40464,popularity,9.260116677470137e-05
40464,favorites,1.0
40464,score,6.43
40465,popularity,0.00012495314257153568
40465,favorites,5.0
40465,score,6.87
40468,popularity,4.4553352639786145e-05
40468,favorites,0.0
40469,popularity,8.696408383337682e-05
40469,favorites,4.0
40469,score,6.04
40471,popularity,0.0001166044776119403
40471,favorites,20.0
40471,score,6.01
40472,popularity,0.0001383891502906172
40472,favorites,36.0
40472,score,7.04
40473,popularity,0.00011361054305839582
40473,favorites,4.0
40473,score,4.52
40474,popularity,5.458813253998581e-05
40474,favorites,0.0
40474,score,5.83
40475,popularity,5.7484479190618535e-05
40475,favorites,1.0
40475,score,5.22
40476,popularity,6.137228427642077e-05
40476,favorites,0.0
40476,score,5.72
40477,popularity,0.00012884937508053087
40477,favorites,4.0
40477,score,5.85
40478,popularity,5.1610239471511145e-05
40478,favorites,0.0
40478,score,5.28
40479,popularity,4.8162596927226314e-05
40479,favorites,1.0
40480,popularity,9.507510933637573e-05
40480,favorites,13.0
40480,score,6.21
40482,popularity,5.119541289100497e-05
40482,favorites,0.0
40483,popularity,0.0007886435331230284
40483,favorites,551.0
40483,score,6.91
40484,popularity,5.625562556255625e-05
40484,favorites,1.0
40485,popularity,0.00041459369817578774
40485,favorites,184.0
40485,score,6.93
40486,popularity,0.000231000231000231
40486,favorites,31.0
40486,score,6.92
40487,popularity,5.855486590935707e-05
40487,favorites,0.0
40488,popularity,0.00023724792408066428
40488,favorites,233.0
40488,score,5.46
40489,popularity,0.00030902348578491963
40489,favorites,94.0
40489,score,6.92
40491,popularity,0.00022396416573348266
40491,favorites,168.0
40491,score,7.19
40495,popularity,4.7200981780421035e-05
40495,favorites,0.0
40496,popularity,0.004366812227074236
40496,favorites,5786.0
40496,score,7.31
40497,popularity,0.001466275659824047
40497,favorites,1244.0
40497,score,7.27
40499,popularity,5.0916496945010185e-05
40499,favorites,0.0
40499,score,5.63
40502,popularity,5.3109565032662385e-05
40502,favorites,0.0
40502,score,5.24
40504,popularity,0.00020128824476650564
40504,favorites,67.0
40504,score,7.46
40506,popularity,0.0001785076758300607
40506,favorites,36.0
40506,score,5.75
40507,popularity,0.0017543859649122807
40507,favorites,4311.0
40507,score,7.14
40508,popularity,5.441288497116117e-05
40508,favorites,1.0
40508,score,6.26
40509,popularity,5.026388539834129e-05
40509,favorites,0.0
40509,score,5.91
40513,popularity,0.0004038772213247173
40513,favorites,209.0
40513,score,7.34
40515,popularity,0.0005963029218843172
40515,favorites,429.0
40515,score,6.46
40517,popularity,8.702462796971542e-05
40517,favorites,2.0
40517,score,5.91
40519,popularity,0.00014031149151115475
40519,favorites,64.0
40519,score,6.73
40520,popularity,0.00012683916793505834
40520,favorites,26.0
40520,score,6.37
40521,popularity,0.000145623998835008
40521,favorites,32.0
40521,score,6.67
40523,popularity,5.191299382235374e-05
40523,favorites,0.0
40523,score,5.1
40526,popularity,0.00034722222222222224
40526,favorites,221.0
40526,score,6.43
40527,popularity,4.800998607710404e-05
40527,favorites,0.0
40527,score,5.48
40529,popularity,0.0003920031360250882
40529,favorites,92.0
40529,score,7.08
40530,popularity,0.001669449081803005
40530,favorites,2019.0
40530,score,7.1
40531,popularity,5.159692482328053e-05
40531,favorites,0.0
40531,score,5.42
40532,popularity,0.0005488474204171241
40532,favorites,515.0
40532,score,7.24
40539,popularity,4.6731155661479505e-05
40539,favorites,0.0
40539,score,5.42
40540,popularity,0.002840909090909091
40540,favorites,3345.0
40540,score,7.51
40542,popularity,0.0008873114463176575
40542,favorites,483.0
40542,score,8.11
40543,popularity,6.901311249137337e-05
40543,favorites,1.0
40543,score,6.16
40550,popularity,0.0004139072847682119
40550,favorites,323.0
40550,score,6.5
40552,popularity,4.6855964764314496e-05
40552,favorites,0.0
40552,score,5.47
40553,popularity,4.425170369059209e-05
40553,favorites,0.0
40554,popularity,0.00010569707219110031
40554,favorites,14.0
40554,score,6.7
40555,popularity,5.070993914807302e-05
40555,favorites,0.0
40555,score,5.93
40556,popularity,6.68493883280968e-05
40556,favorites,0.0
40556,score,6.01
40557,popularity,6.668444918644971e-05
40557,favorites,1.0
40557,score,6.07
40558,popularity,6.283380458686774e-05
40558,favorites,0.0
40558,score,5.9
40559,popularity,6.343567622430856e-05
40559,favorites,0.0
40559,score,5.59
40560,popularity,6.518055012384304e-05
40560,favorites,1.0
40560,score,5.74
40562,popularity,4.8407396650208155e-05
40562,favorites,0.0
40562,score,5.68
40564,popularity,6.71591672263264e-05
40564,favorites,1.0
40564,score,5.89
40567,popularity,6.70735797169495e-05
40567,favorites,3.0
40567,score,6.12
40568,popularity,7.083156254426973e-05
40568,favorites,1.0
40568,score,6.19
40569,popularity,0.00010705491917353603
40569,favorites,15.0
40569,score,7.56
40570,popularity,4.892128565138692e-05
40570,favorites,0.0
40570,score,5.65
40571,popularity,0.001736111111111111
40571,favorites,4304.0
40571,score,7.56
40573,popularity,4.6700602437771445e-05
40573,favorites,0.0
40573,score,5.46
40576,popularity,4.630487127245786e-05
40576,favorites,0.0
40576,score,5.56
40578,popularity,0.00011435105774728416
40578,favorites,5.0
40578,score,6.89
40582,popularity,4.6796761664092844e-05
40582,favorites,0.0
40582,score,5.67
40586,popularity,0.0017035775127768314
40586,favorites,2313.0
40586,score,6.89
40587,popularity,9.66183574879227e-05
40587,favorites,3.0
40587,score,7.21
40589,popularity,4.396570674873599e-05
40589,favorites,0.0
40590,popularity,0.0002585983966899405
40590,favorites,191.0
40590,score,7.51
40591,popularity,0.010101010101010102
40591,favorites,18994.0
40591,score,8.62
40593,popularity,4.611907946317391e-05
40593,favorites,0.0
40593,score,5.7
40594,popularity,0.001148105625717566
40594,favorites,891.0
40594,score,6.32
40595,popularity,0.0012755102040816326
40595,favorites,1467.0
40595,score,6.71
40597,popularity,0.00019160758766047136
40597,favorites,10.0
40597,score,4.93
40598,popularity,5.163688939378292e-05
40598,favorites,0.0
40598,score,5.14
40599,popularity,4.649648951504162e-05
40599,favorites,0.0
40600,popularity,4.610844706750277e-05
40600,favorites,0.0
40600,score,5.48
40602,popularity,0.0003505082369435682
40602,favorites,116.0
40602,score,7.03
40603,popularity,4.799385678633135e-05
40603,favorites,0.0
40603,score,5.54
40606,popularity,7.144388083160678e-05
40606,favorites,1.0
40606,score,6.32
40608,popularity,0.00027412280701754384
40608,favorites,185.0
40608,score,5.85
40610,popularity,0.0001637465203864418
40610,favorites,87.0
40610,score,6.92
40612,popularity,4.5216133116295895e-05
40612,favorites,0.0
40612,score,5.7
40613,popularity,0.0001464343242055938
40613,favorites,14.0
40613,score,6.45
40615,popularity,0.000784313725490196
40615,favorites,3044.0
40615,score,7.81
40616,popularity,5.0261359067149175e-05
40616,favorites,0.0
40616,score,5.73
40619,popularity,4.595165885488466e-05
40619,favorites,0.0
40619,score,5.43
40620,popularity,0.0009578544061302681
40620,favorites,2650.0
40620,score,7.7
40621,popularity,4.9945060433523126e-05
40621,favorites,1.0
40623,popularity,0.0005988023952095808
40623,favorites,284.0
40623,score,5.75
40625,popularity,4.599392880139822e-05
40625,favorites,0.0
40625,score,5.35
40626,popularity,4.583161464778404e-05
40626,favorites,0.0
40626,score,5.37
40628,popularity,6.059504332545598e-05
40628,favorites,2.0
40628,score,5.56
40630,popularity,0.0001155802126675913
40630,favorites,8.0
40630,score,7.03
40633,popularity,4.4460252534234394e-05
40633,favorites,0.0
40636,popularity,5.7501006267609686e-05
40636,favorites,2.0
40638,popularity,6.87426960885406e-05
40638,favorites,5.0
40638,score,6.47
40639,popularity,0.00013317352510320947
40639,favorites,52.0
40639,score,6.74
40641,popularity,4.6657024214995566e-05
40641,favorites,0.0
40642,popularity,4.996752111127767e-05
40642,favorites,0.0
40642,score,5.86
40644,popularity,6.0598715307235486e-05
40644,favorites,0.0
40645,popularity,5.623664379709819e-05
40645,favorites,0.0
40645,score,5.97
40646,popularity,0.00032583903551645487
40646,favorites,305.0
40646,score,7.05
40651,popularity,9.96512207274539e-05
40651,favorites,2.0
40651,score,5.4
40655,popularity,4.869971754163826e-05
40655,favorites,0.0
40655,score,5.54
40656,popularity,0.00014126289023873428
40656,favorites,5.0
40656,score,7.3
40658,popularity,0.00016059097478721696
40658,favorites,118.0
40658,score,7.28
40659,popularity,0.0001074229240519927
40659,favorites,3.0
40659,score,6.89
40660,popularity,6.201550387596899e-05
40660,favorites,0.0
40660,score,4.91
40661,popularity,0.00017364125716270185
40661,favorites,10.0
40661,score,7.25
40664,popularity,0.00020437359493153485
40664,favorites,1027.0
40664,score,8.5
40665,popularity,0.0001332800213248034
40665,favorites,30.0
40665,score,7.58
40667,popularity,9.503896597605019e-05
40667,favorites,3.0
40667,score,6.42
40673,popularity,4.4122837980938934e-05
40673,favorites,0.0
40674,popularity,4.4314455375343434e-05
40674,favorites,0.0
40677,popularity,0.0001590836780146357
40677,favorites,80.0
40677,score,6.68
40679,popularity,0.000481000481000481
40679,favorites,365.0
40679,score,6.14
40682,popularity,0.000508646998982706
40682,favorites,2607.0
40682,score,8.84
40683,popularity,6.547073458164201e-05
40683,favorites,0.0
40683,score,5.82
40684,popularity,6.227813414710095e-05
40684,favorites,0.0
40684,score,5.85
40685,popularity,0.0005128205128205128
40685,favorites,1098.0
40685,score,7.45
40686,popularity,6.48760866744518e-05
40686,favorites,1.0
40686,score,5.72
40687,popularity,5.950964056177101e-05
40687,favorites,0.0
40687,score,4.88
40689,popularity,4.5479352374022196e-05
40689,favorites,0.0
40689,score,5.67
40690,popularity,6.840413160954922e-05
40690,favorites,9.0
40690,score,6.83
40691,popularity,7.133176403452457e-05
40691,favorites,3.0
40691,score,6.54
40693,popularity,8.533879501621438e-05
40693,favorites,2.0
40693,score,6.16
40694,popularity,4.811624885723909e-05
40694,favorites,0.0
40694,score,5.34
40695,popularity,4.7657627603297905e-05
40695,favorites,0.0
40695,score,5.52
40699,popularity,5.2186619350798456e-05
40699,favorites,0.0
40699,score,5.39
40700,popularity,0.00013991884706870015
40700,favorites,75.0
40700,score,6.89
40701,popularity,5.496317467296911e-05
40701,favorites,0.0
40701,score,5.75
40702,popularity,4.965243296921549e-05
40702,favorites,0.0
40702,score,5.56
40703,popularity,5.477051155657794e-05
40703,favorites,0.0
40703,score,5.64
40707,popularity,6.083095078776081e-05
40707,favorites,1.0
40707,score,5.86
40708,popularity,0.0008920606601248885
40708,favorites,467.0
40708,score,6.52
40709,popularity,5.271481286241434e-05
40709,favorites,0.0
40709,score,5.64
40710,popularity,5.441288497116117e-05
40710,favorites,0.0
40710,score,5.59
40711,popularity,0.00011176930814798256
40711,favorites,8.0
40711,score,5.35
40712,popularity,0.00011704119850187266
40712,favorites,7.0
40712,score,5.98
40713,popularity,5.665401393688743e-05
40713,favorites,0.0
40713,score,5.64
40714,popularity,8.435259384226065e-05
40714,favorites,10.0
40714,score,6.33
40715,popularity,5.3931614712544494e-05
40715,favorites,0.0
40715,score,5.65
40716,popularity,0.00130718954248366
40716,favorites,2152.0
40716,score,7.96
40717,popularity,7.72379701861435e-05
40717,favorites,1.0
40717,score,5.8
40721,popularity,6.179323981956374e-05
40721,favorites,1.0
40721,score,5.35
40722,popularity,0.00015436863229391788
40722,favorites,37.0
40722,score,6.14
40727,popularity,5.7477871019657434e-05
40727,favorites,1.0
40727,score,5.54
40728,popularity,5.425347222222222e-05
40728,favorites,0.0
40728,score,5.71
40729,popularity,0.0008250825082508251
40729,favorites,2231.0
40729,score,8.18
40730,popularity,0.0006402048655569782
40730,favorites,6080.0
40730,score,8.42
40732,popularity,7.99105002397315e-05
40732,favorites,15.0
40732,score,7.29
40733,popularity,0.00013336889837289943
40733,favorites,10.0
40733,score,7.09
